time_s,rpm,current_A,torque_Nm,back_emf_V,omega_rad_s,voltage_V,load_Nm,reference_rpm,measured_rpm,error_rpm,raw_voltage_V,integrator_V,derivative_rpm_s,aw_error_V
0.5772,2120.47304194921,0.448672367327404,0.0224336183663702,11.1027708845381,222.055417690761,12,0,3000,2120.46868004563,879.531319954371,15.7236623586714,10.2674399404121,23.6148971139998,-3.72366235867143
0.57725,2120.47413056258,0.448669477835416,0.0224334738917708,11.1027765845043,222.055531690087,12,0,3000,2120.46868004563,879.531319954371,15.7236623586714,10.2674399404121,23.6148971139998,-3.72366235867143
0.5773,2120.47521843196,0.448666590318195,0.0224333295159097,11.1027822805751,222.055645611502,12,0,3000,2120.46868004563,879.531319954371,15.7236623586714,10.2674399404121,23.6148971139998,-3.72366235867143
0.57735,2120.47630555785,0.448663704774392,0.0224331852387196,11.102787972753,222.055759455059,12,0,3000,2120.46868004563,879.531319954371,15.7236623586714,10.2674399404121,23.6148971139998,-3.72366235867143
0.5774,2120.47739194077,0.448660821202658,0.0224330410601329,11.1027936610406,222.055873220813,12,0,3000,2120.46868004563,879.531319954371,15.7236623586714,10.2674399404121,23.6148971139998,-3.72366235867143
0.57745,2120.47847758123,0.448657939601645,0.0224328969800823,11.1027993454408,222.055986908815,12,0,3000,2120.46868004563,879.531319954371,15.7236623586714,10.2674399404121,23.6148971139998,-3.72366235867143
0.5775,2120.47956247972,0.448655059970007,0.0224327529985003,11.102805025956,222.05610051912,12,0,3000,2120.46868004563,879.531319954371,15.7236623586714,10.2674399404121,23.6148971139998,-3.72366235867143
0.57755,2120.48064663676,0.448652182306397,0.0224326091153198,11.102810702589,222.056214051779,12,0,3000,2120.46868004563,879.531319954371,15.7236623586714,10.2674399404121,23.6148971139998,-3.72366235867143
0.5776,2120.48173005285,0.44864930660947,0.0224324653304735,11.1028163753424,222.056327506847,12,0,3000,2120.46868004563,879.531319954371,15.7236623586714,10.2674399404121,23.6148971139998,-3.72366235867143
0.57765,2120.48281272851,0.448646432877883,0.0224323216438942,11.1028220442188,222.056440884377,12,0,3000,2120.46868004563,879.531319954371,15.7236623586714,10.2674399404121,23.6148971139998,-3.72366235867143
0.5777,2120.48389466423,0.448643561110292,0.0224321780555146,11.102827709221,222.056554184421,12,0,3000,2120.46868004563,879.531319954371,15.7236623586714,10.2674399404121,23.6148971139998,-3.72366235867143
