time_s,duty_ideal,duty_quantized,voltage_quantized_V
0.172,0.48057489807644,0.480586080586081,5.76703296703297
0.173,0.480441271608504,0.48034188034188,5.76410256410256
0.174,0.480309549995415,0.48034188034188,5.76410256410256
0.175,0.480179706195288,0.48009768009768,5.76117216117216
0.176,0.480051713548508,0.48009768009768,5.76117216117216
0.177,0.47992554577235,0.47985347985348,5.75824175824176
0.178,0.479801176955672,0.47985347985348,5.75824175824176
0.179,0.479678581553688,0.47960927960928,5.75531135531136
0.18,0.479557734382807,0.47960927960928,5.75531135531136
0.181,0.479438610615553,0.479365079365079,5.75238095238095
0.182,0.479321185775547,0.479365079365079,5.75238095238095
0.183,0.479205435732564,0.479120879120879,5.74945054945055
0.184,0.479091336697662,0.479120879120879,5.74945054945055
0.185,0.478978865218374,0.478876678876679,5.74652014652015
0.186,0.47886799817397,0.478876678876679,5.74652014652015
0.187,0.478758712770782,0.478876678876679,5.74652014652015
0.188,0.478650986537605,0.478632478632479,5.74358974358974
0.189,0.478544797321146,0.478632478632479,5.74358974358974
0.19,0.478440123281554,0.478388278388278,5.74065934065934
0.191,0.478336942887999,0.478388278388278,5.74065934065934
0.192,0.47823523491432,0.478144078144078,5.73772893772894
0.193,0.478134978434733,0.478144078144078,5.73772893772894
0.194,0.478036152819599,0.478144078144078,5.73772893772894
0.195,0.477938737731251,0.477899877899878,5.73479853479853
0.196,0.477842713119879,0.477899877899878,5.73479853479853
0.197,0.477748059219472,0.477655677655678,5.73186813186813
0.198,0.477654756543823,0.477655677655678,5.73186813186813
0.199,0.477562785882581,0.477655677655678,5.73186813186813
0.2,0.477472128297362,0.477411477411477,5.72893772893773
0.201,0.477382765117921,0.477411477411477,5.72893772893773
0.202,0.477294677938366,0.477411477411477,5.72893772893773
0.203,0.477207848613433,0.477167277167277,5.72600732600733
0.204,0.477122259254815,0.477167277167277,5.72600732600733
0.205,0.477037892227532,0.476923076923077,5.72307692307692
0.206,0.476954730146366,0.476923076923077,5.72307692307692
0.207,0.476872755872333,0.476923076923077,5.72307692307692
0.208,0.476791952509216,0.476678876678877,5.72014652014652
0.209,0.476712303400137,0.476678876678877,5.72014652014652
0.21,0.476633792124182,0.476678876678877,5.72014652014652
0.211,0.476556402493074,0.476434676434676,5.71721611721612
0.212,0.476480118547891,0.476434676434676,5.71721611721612
0.213,0.47640492455583,0.476434676434676,5.71721611721612
0.214,0.476330805007016,0.476434676434676,5.71721611721612
0.215,0.476257744611361,0.476190476190476,5.71428571428571
0.216,0.476185728295456,0.476190476190476,5.71428571428571
0.217,0.47611474119952,0.476190476190476,5.71428571428571
0.218,0.47604476867438,0.475946275946276,5.71135531135531
0.219,0.475975796278505,0.475946275946276,5.71135531135531
0.22,0.475907809775067,0.475946275946276,5.71135531135531
0.221,0.475840795129062,0.475946275946276,5.71135531135531
0.222,0.475774738504452,0.475702075702076,5.70842490842491
0.223,0.475709626261363,0.475702075702076,5.70842490842491
0.224,0.47564544495331,0.475702075702076,5.70842490842491
0.225,0.475582181324472,0.475702075702076,5.70842490842491
0.226,0.475519822306998,0.475457875457875,5.7054945054945
0.227,0.475458355018351,0.475457875457875,5.7054945054945
0.228,0.475397766758696,0.475457875457875,5.7054945054945
0.229,0.475338045008313,0.475457875457875,5.7054945054945
0.23,0.475279177425062,0.475213675213675,5.7025641025641
0.231,0.475221151841866,0.475213675213675,5.7025641025641
0.232,0.475163956264246,0.475213675213675,5.7025641025641
0.233,0.475107578867879,0.475213675213675,5.7025641025641
0.234,0.475052007996194,0.474969474969475,5.6996336996337
0.235,0.474997232158005,0.474969474969475,5.6996336996337
0.236,0.474943240025173,0.474969474969475,5.6996336996337
0.237,0.4748900204303,0.474969474969475,5.6996336996337
0.238,0.474837562364464,0.474725274725275,5.6967032967033
0.239,0.474785854974972,0.474725274725275,5.6967032967033
0.24,0.474734887563158,0.474725274725275,5.6967032967033
0.241,0.474684649582204,0.474725274725275,5.6967032967033
0.242,0.474635130634995,0.474725274725275,5.6967032967033
0.243,0.474586320472001,0.474481074481074,5.69377289377289
0.244,0.474538208989194,0.474481074481074,5.69377289377289
0.245,0.474490786225988,0.474481074481074,5.69377289377289
0.246,0.474444042363214,0.474481074481074,5.69377289377289
0.247,0.474397967721118,0.474481074481074,5.69377289377289
0.248,0.474352552757393,0.474236874236874,5.69084249084249
0.249,0.474307788065233,0.474236874236874,5.69084249084249
0.25,0.474263664371419,0.474236874236874,5.69084249084249
0.251,0.474220172534427,0.474236874236874,5.69084249084249
0.252,0.474177303542569,0.474236874236874,5.69084249084249
0.253,0.474135048512155,0.474236874236874,5.69084249084249
0.254,0.474093398685683,0.473992673992674,5.68791208791209
0.255,0.474052345430054,0.473992673992674,5.68791208791209
0.256,0.474011880234812,0.473992673992674,5.68791208791209
0.257,0.47397199471041,0.473992673992674,5.68791208791209
0.258,0.473932680586497,0.473992673992674,5.68791208791209
0.259,0.473893929710236,0.473992673992674,5.68791208791209
0.26,0.473855734044637,0.473748473748474,5.68498168498168
0.261,0.47381808566692,0.473748473748474,5.68498168498168
0.262,0.473780976766898,0.473748473748474,5.68498168498168
0.263,0.473744399645384,0.473748473748474,5.68498168498168
0.264,0.473708346712621,0.473748473748474,5.68498168498168
0.265,0.473672810486731,0.473748473748474,5.68498168498168
0.266,0.473637783592189,0.473748473748474,5.68498168498168
0.267,0.473603258758321,0.473504273504273,5.68205128205128
0.268,0.473569228817811,0.473504273504273,5.68205128205128
0.269,0.473535686705248,0.473504273504273,5.68205128205128
0.27,0.473502625455678,0.473504273504273,5.68205128205128
0.271,0.473470038203179,0.473504273504273,5.68205128205128
0.272,0.473437918179466,0.473504273504273,5.68205128205128
0.273,0.473406258712502,0.473504273504273,5.68205128205128
0.274,0.473375053225138,0.473260073260073,5.67912087912088
0.275,0.473344295233768,0.473260073260073,5.67912087912088
0.276,0.473313978347007,0.473260073260073,5.67912087912088
0.277,0.473284096264379,0.473260073260073,5.67912087912088
0.278,0.473254642775036,0.473260073260073,5.67912087912088
0.279,0.473225611756483,0.473260073260073,5.67912087912088
0.28,0.473196997173329,0.473260073260073,5.67912087912088
0.281,0.473168793076054,0.473260073260073,5.67912087912088
0.282,0.473140993599789,0.473260073260073,5.67912087912088
0.283,0.473113592963119,0.473015873015873,5.67619047619048
0.284,0.473086585466899,0.473015873015873,5.67619047619048
0.285,0.473059965493091,0.473015873015873,5.67619047619048
0.286,0.47303372750361,0.473015873015873,5.67619047619048
0.287,0.473007866039196,0.473015873015873,5.67619047619048
0.288,0.472982375718292,0.473015873015873,5.67619047619048
0.289,0.472957251235946,0.473015873015873,5.67619047619048
0.29,0.472932487362722,0.473015873015873,5.67619047619048
0.291,0.472908078943635,0.473015873015873,5.67619047619048
0.292,0.472884020897089,0.472771672771673,5.67326007326007
0.293,0.472860308213839,0.472771672771673,5.67326007326007
0.294,0.472836935955967,0.472771672771673,5.67326007326007
0.295,0.472813899255869,0.472771672771673,5.67326007326007
0.296,0.472791193315257,0.472771672771673,5.67326007326007
0.297,0.472768813404177,0.472771672771673,5.67326007326007
0.298,0.472746754860042,0.472771672771673,5.67326007326007
0.299,0.472725013086671,0.472771672771673,5.67326007326007
0.3,0.472703583553354,0.472771672771673,5.67326007326007
0.301,0.472682461793917,0.472771672771673,5.67326007326007
0.302,0.47266164340581,0.472771672771673,5.67326007326007
0.303,0.472641124049205,0.472527472527473,5.67032967032967
0.304,0.472620899446103,0.472527472527473,5.67032967032967
0.305,0.47260096537946,0.472527472527473,5.67032967032967
0.306,0.47258131769232,0.472527472527473,5.67032967032967
0.307,0.472561952286963,0.472527472527473,5.67032967032967
0.308,0.472542865124063,0.472527472527473,5.67032967032967
0.309,0.472524052221865,0.472527472527473,5.67032967032967
0.31,0.472505509655358,0.472527472527473,5.67032967032967
0.311,0.472487233555479,0.472527472527473,5.67032967032967
0.312,0.472469220108314,0.472527472527473,5.67032967032967
0.313,0.472451465554315,0.472527472527473,5.67032967032967
0.314,0.472433966187532,0.472527472527473,5.67032967032967
0.315,0.472416718354846,0.472527472527473,5.67032967032967
0.316,0.472399718455226,0.472283272283272,5.66739926739927
0.317,0.472382962938982,0.472283272283272,5.66739926739927
0.318,0.472366448307044,0.472283272283272,5.66739926739927
0.319,0.472350171110234,0.472283272283272,5.66739926739927
0.32,0.472334127948568,0.472283272283272,5.66739926739927
0.321,0.472318315470546,0.472283272283272,5.66739926739927
0.322,0.472302730372473,0.472283272283272,5.66739926739927
0.323,0.472287369397775,0.472283272283272,5.66739926739927
0.324,0.47227222933633,0.472283272283272,5.66739926739927
0.325,0.47225730702381,0.472283272283272,5.66739926739927
0.326,0.472242599341029,0.472283272283272,5.66739926739927
0.327,0.4722281032133,0.472283272283272,5.66739926739927
0.328,0.472213815609809,0.472283272283272,5.66739926739927
0.329,0.472199733542982,0.472283272283272,5.66739926739927
0.33,0.472185854067879,0.472283272283272,5.66739926739927
0.331,0.472172174281586,0.472283272283272,5.66739926739927
0.332,0.472158691322613,0.472039072039072,5.66446886446886
0.333,0.472145402370313,0.472039072039072,5.66446886446886
0.334,0.472132304644293,0.472039072039072,5.66446886446886
0.335,0.472119395403851,0.472039072039072,5.66446886446886
0.336,0.472106671947404,0.472039072039072,5.66446886446886
0.337,0.472094131611935,0.472039072039072,5.66446886446886
0.338,0.472081771772447,0.472039072039072,5.66446886446886
0.339,0.472069589841417,0.472039072039072,5.66446886446886
0.34,0.472057583268268,0.472039072039072,5.66446886446886
0.341,0.472045749538841,0.472039072039072,5.66446886446886
0.342,0.47203408617488,0.472039072039072,5.66446886446886
0.343,0.472022590733517,0.472039072039072,5.66446886446886
0.344,0.472011260806773,0.472039072039072,5.66446886446886
0.345,0.472000094021059,0.472039072039072,5.66446886446886
0.346,0.471989088036687,0.472039072039072,5.66446886446886
0.347,0.471978240547391,0.472039072039072,5.66446886446886
0.348,0.471967549279846,0.472039072039072,5.66446886446886
0.349,0.471957011993206,0.472039072039072,5.66446886446886
0.35,0.471946626478635,0.472039072039072,5.66446886446886
0.351,0.471936390558857,0.472039072039072,5.66446886446886
0.352,0.471926302087704,0.472039072039072,5.66446886446886
0.353,0.471916358949674,0.471794871794872,5.66153846153846
0.354,0.471906559059497,0.471794871794872,5.66153846153846
0.355,0.471896900361701,0.471794871794872,5.66153846153846
0.356,0.471887380830188,0.471794871794872,5.66153846153846
0.357,0.471877998467819,0.471794871794872,5.66153846153846
0.358,0.471868751306002,0.471794871794872,5.66153846153846
0.359,0.47185963740428,0.471794871794872,5.66153846153846
0.36,0.471850654849938,0.471794871794872,5.66153846153846
0.361,0.471841801757602,0.471794871794872,5.66153846153846
0.362,0.471833076268852,0.471794871794872,5.66153846153846
0.363,0.47182447655184,0.471794871794872,5.66153846153846
0.364,0.471816000800909,0.471794871794872,5.66153846153846
0.365,0.471807647236222,0.471794871794872,5.66153846153846
0.366,0.471799414103391,0.471794871794872,5.66153846153846
0.367,0.471791299673118,0.471794871794872,5.66153846153846
0.368,0.471783302240839,0.471794871794872,5.66153846153846
0.369,0.471775420126366,0.471794871794872,5.66153846153846
0.37,0.471767651673543,0.471794871794872,5.66153846153846
0.371,0.471759995249907,0.471794871794872,5.66153846153846
0.372,0.471752449246343,0.471794871794872,5.66153846153846
0.373,0.471745012076759,0.471794871794872,5.66153846153846
0.374,0.471737682177751,0.471794871794872,5.66153846153846
0.375,0.471730458008287,0.471794871794872,5.66153846153846
0.376,0.471723338049382,0.471794871794872,5.66153846153846
0.377,0.471716320803787,0.471794871794872,5.66153846153846
0.378,0.471709404795678,0.471794871794872,5.66153846153846
0.379,0.471702588570352,0.471794871794872,5.66153846153846
0.38,0.471695870693924,0.471794871794872,5.66153846153846
0.381,0.471689249753032,0.471794871794872,5.66153846153846
0.382,0.471682724354545,0.471794871794872,5.66153846153846
0.383,0.471676293125271,0.471794871794872,5.66153846153846
0.384,0.471669954711677,0.471550671550672,5.65860805860806
0.385,0.471663707779607,0.471550671550672,5.65860805860806
0.386,0.471657551014004,0.471550671550672,5.65860805860806
0.387,0.471651483118641,0.471550671550672,5.65860805860806
0.388,0.47164550281585,0.471550671550672,5.65860805860806
0.389,0.471639608846258,0.471550671550672,5.65860805860806
0.39,0.471633799968527,0.471550671550672,5.65860805860806
0.391,0.471628074959095,0.471550671550672,5.65860805860806
0.392,0.471622432611924,0.471550671550672,5.65860805860806
0.393,0.471616871738251,0.471550671550672,5.65860805860806
0.394,0.471611391166336,0.471550671550672,5.65860805860806
0.395,0.471605989741228,0.471550671550672,5.65860805860806
0.396,0.471600666324518,0.471550671550672,5.65860805860806
0.397,0.471595419794107,0.471550671550672,5.65860805860806
0.398,0.471590249043969,0.471550671550672,5.65860805860806
0.399,0.47158515298393,0.471550671550672,5.65860805860806
0.4,0.471580130539432,0.471550671550672,5.65860805860806
0.401,0.471575180651315,0.471550671550672,5.65860805860806
0.402,0.471570302275601,0.471550671550672,5.65860805860806
0.403,0.471565494383267,0.471550671550672,5.65860805860806
0.404,0.471560755960043,0.471550671550672,5.65860805860806
0.405,0.471556086006193,0.471550671550672,5.65860805860806
0.406,0.471551483536312,0.471550671550672,5.65860805860806
0.407,0.47154694757912,0.471550671550672,5.65860805860806
0.408,0.47154247717726,0.471550671550672,5.65860805860806
0.409,0.471538071387099,0.471550671550672,5.65860805860806
0.41,0.471533729278536,0.471550671550672,5.65860805860806
0.411,0.471529449934801,0.471550671550672,5.65860805860806
0.412,0.471525232452272,0.471550671550672,5.65860805860806
0.413,0.471521075940283,0.471550671550672,5.65860805860806
0.414,0.471516979520941,0.471550671550672,5.65860805860806
0.415,0.471512942328942,0.471550671550672,5.65860805860806
0.416,0.471508963511395,0.471550671550672,5.65860805860806
0.417,0.471505042227637,0.471550671550672,5.65860805860806
0.418,0.471501177649067,0.471550671550672,5.65860805860806
0.419,0.471497368958969,0.471550671550672,5.65860805860806
0.42,0.47149361535234,0.471550671550672,5.65860805860806
0.421,0.47148991603573,0.471550671550672,5.65860805860806
0.422,0.47148627022707,0.471550671550672,5.65860805860806
0.423,0.471482677155513,0.471550671550672,5.65860805860806
0.424,0.471479136061271,0.471550671550672,5.65860805860806
0.425,0.471475646195459,0.471550671550672,5.65860805860806
0.426,0.471472206819941,0.471550671550672,5.65860805860806
0.427,0.471468817207172,0.471550671550672,5.65860805860806
0.428,0.471465476640048,0.471550671550672,5.65860805860806
0.429,0.471462184411758,0.471550671550672,5.65860805860806
0.43,0.471458939825639,0.471550671550672,5.65860805860806
0.431,0.471455742195023,0.471550671550672,5.65860805860806
0.432,0.471452590843105,0.471550671550672,5.65860805860806
0.433,0.471449485102792,0.471550671550672,5.65860805860806
0.434,0.47144642431657,0.471550671550672,5.65860805860806
0.435,0.471443407836366,0.471550671550672,5.65860805860806
0.436,0.471440435023411,0.471550671550672,5.65860805860806
0.437,0.471437505248111,0.471550671550672,5.65860805860806
0.438,0.47143461788991,0.471550671550672,5.65860805860806
0.439,0.471431772337166,0.471550671550672,5.65860805860806
0.44,0.471428967987021,0.471550671550672,5.65860805860806
0.441,0.471426204245276,0.471306471306471,5.65567765567766
0.442,0.471423480526265,0.471306471306471,5.65567765567766
0.443,0.471420796252738,0.471306471306471,5.65567765567766
0.444,0.471418150855734,0.471306471306471,5.65567765567766
0.445,0.47141554377447,0.471306471306471,5.65567765567766
0.446,0.471412974456215,0.471306471306471,5.65567765567766
0.447,0.471410442356183,0.471306471306471,5.65567765567766
0.448,0.471407946937414,0.471306471306471,5.65567765567766
0.449,0.471405487670667,0.471306471306471,5.65567765567766
0.45,0.471403064034302,0.471306471306471,5.65567765567766
0.451,0.471400675514178,0.471306471306471,5.65567765567766
0.452,0.471398321603544,0.471306471306471,5.65567765567766
0.453,0.47139600180293,0.471306471306471,5.65567765567766
0.454,0.471393715620049,0.471306471306471,5.65567765567766
0.455,0.471391462569686,0.471306471306471,5.65567765567766
0.456,0.471389242173605,0.471306471306471,5.65567765567766
0.457,0.471387053960444,0.471306471306471,5.65567765567766
0.458,0.471384897465616,0.471306471306471,5.65567765567766
0.459,0.471382772231216,0.471306471306471,5.65567765567766
0.46,0.471380677805923,0.471306471306471,5.65567765567766
0.461,0.471378613744904,0.471306471306471,5.65567765567766
0.462,0.471376579609727,0.471306471306471,5.65567765567766
0.463,0.47137457496826,0.471306471306471,5.65567765567766
0.464,0.471372599394589,0.471306471306471,5.65567765567766
0.465,0.471370652468926,0.471306471306471,5.65567765567766
0.466,0.471368733777521,0.471306471306471,5.65567765567766
0.467,0.471366842912574,0.471306471306471,5.65567765567766
0.468,0.471364979472154,0.471306471306471,5.65567765567766
0.469,0.47136314306011,0.471306471306471,5.65567765567766
0.47,0.471361333285993,0.471306471306471,5.65567765567766
0.471,0.471359549764968,0.471306471306471,5.65567765567766
0.472,0.471357792117743,0.471306471306471,5.65567765567766
0.473,0.471356059970477,0.471306471306471,5.65567765567766
0.474,0.471354352954716,0.471306471306471,5.65567765567766
0.475,0.471352670707302,0.471306471306471,5.65567765567766
0.476,0.471351012870309,0.471306471306471,5.65567765567766
0.477,0.471349379090959,0.471306471306471,5.65567765567766
0.478,0.471347769021554,0.471306471306471,5.65567765567766
0.479,0.4713461823194,0.471306471306471,5.65567765567766
0.48,0.471344618646736,0.471306471306471,5.65567765567766
0.481,0.471343077670665,0.471306471306471,5.65567765567766
0.482,0.471341559063082,0.471306471306471,5.65567765567766
0.483,0.471340062500605,0.471306471306471,5.65567765567766
0.484,0.471338587664511,0.471306471306471,5.65567765567766
0.485,0.471337134240664,0.471306471306471,5.65567765567766
0.486,0.471335701919453,0.471306471306471,5.65567765567766
0.487,0.471334290395726,0.471306471306471,5.65567765567766
0.488,0.471332899368726,0.471306471306471,5.65567765567766
0.489,0.471331528542026,0.471306471306471,5.65567765567766
0.49,0.471330177623471,0.471306471306471,5.65567765567766
0.491,0.471328846325114,0.471306471306471,5.65567765567766
0.492,0.471327534363156,0.471306471306471,5.65567765567766
0.493,0.471326241457885,0.471306471306471,5.65567765567766
0.494,0.471324967333622,0.471306471306471,5.65567765567766
0.495,0.471323711718657,0.471306471306471,5.65567765567766
0.496,0.471322474345198,0.471306471306471,5.65567765567766
0.497,0.471321254949308,0.471306471306471,5.65567765567766
0.498,0.471320053270857,0.471306471306471,5.65567765567766
0.499,0.471318869053464,0.471306471306471,5.65567765567766
0.5,0.47131770204444,0.471306471306471,5.65567765567766
0.501,0.471316551994741,0.471306471306471,5.65567765567766
0.502,0.471315418658911,0.471306471306471,5.65567765567766
0.503,0.471314301795033,0.471306471306471,5.65567765567766
0.504,0.471313201164679,0.471306471306471,5.65567765567766
0.505,0.471312116532854,0.471306471306471,5.65567765567766
0.506,0.471311047667956,0.471306471306471,5.65567765567766
0.507,0.471309994341719,0.471306471306471,5.65567765567766
0.508,0.471308956329171,0.471306471306471,5.65567765567766
0.509,0.47130793340858,0.471306471306471,5.65567765567766
0.51,0.471306925361417,0.471306471306471,5.65567765567766
0.511,0.4713059319723,0.471306471306471,5.65567765567766
0.512,0.471304953028955,0.471306471306471,5.65567765567766
0.513,0.471303988322172,0.471306471306471,5.65567765567766
0.514,0.471303037645755,0.471306471306471,5.65567765567766
0.515,0.471302100796484,0.471306471306471,5.65567765567766
0.516,0.471301177574071,0.471306471306471,5.65567765567766
0.517,0.471300267781117,0.471306471306471,5.65567765567766
0.518,0.471299371223072,0.471306471306471,5.65567765567766
0.519,0.471298487708191,0.471306471306471,5.65567765567766
0.52,0.471297617047498,0.471306471306471,5.65567765567766
0.521,0.471296759054743,0.471306471306471,5.65567765567766
0.522,0.471295913546363,0.471306471306471,5.65567765567766
0.523,0.471295080341445,0.471306471306471,5.65567765567766
0.524,0.471294259261688,0.471306471306471,5.65567765567766
0.525,0.471293450131363,0.471306471306471,5.65567765567766
0.526,0.471292652777279,0.471306471306471,5.65567765567766
0.527,0.471291867028742,0.471306471306471,5.65567765567766
0.528,0.471291092717526,0.471306471306471,5.65567765567766
0.529,0.471290329677832,0.471306471306471,5.65567765567766
0.53,0.471289577746254,0.471306471306471,5.65567765567766
0.531,0.471288836761746,0.471306471306471,5.65567765567766
0.532,0.471288106565589,0.471306471306471,5.65567765567766
0.533,0.471287387001353,0.471306471306471,5.65567765567766
0.534,0.47128667791487,0.471306471306471,5.65567765567766
0.535,0.471285979154196,0.471306471306471,5.65567765567766
0.536,0.471285290569582,0.471306471306471,5.65567765567766
0.537,0.471284612013444,0.471306471306471,5.65567765567766
0.538,0.471283943340328,0.471306471306471,5.65567765567766
0.539,0.471283284406881,0.471306471306471,5.65567765567766
0.54,0.471282635071822,0.471306471306471,5.65567765567766
0.541,0.47128199519591,0.471306471306471,5.65567765567766
0.542,0.471281364641917,0.471306471306471,5.65567765567766
0.543,0.471280743274596,0.471306471306471,5.65567765567766
0.544,0.471280130960656,0.471306471306471,5.65567765567766
0.545,0.471279527568731,0.471306471306471,5.65567765567766
0.546,0.471278932969354,0.471306471306471,5.65567765567766
0.547,0.47127834703493,0.471306471306471,5.65567765567766
0.548,0.471277769639705,0.471306471306471,5.65567765567766
0.549,0.471277200659747,0.471306471306471,5.65567765567766
0.55,0.471276639972912,0.471306471306471,5.65567765567766
0.551,0.471276087458823,0.471306471306471,5.65567765567766
0.552,0.471275542998843,0.471306471306471,5.65567765567766
0.553,0.471275006476051,0.471306471306471,5.65567765567766
0.554,0.471274477775214,0.471306471306471,5.65567765567766
0.555,0.471273956782769,0.471306471306471,5.65567765567766
0.556,0.471273443386791,0.471306471306471,5.65567765567766
0.557,0.471272937476977,0.471306471306471,5.65567765567766
0.558,0.471272438944618,0.471306471306471,5.65567765567766
0.559,0.471271947682575,0.471306471306471,5.65567765567766
0.56,0.471271463585262,0.471306471306471,5.65567765567766
0.561,0.471270986548617,0.471306471306471,5.65567765567766
0.562,0.471270516470087,0.471306471306471,5.65567765567766
0.563,0.4712700532486,0.471306471306471,5.65567765567766
0.564,0.471269596784545,0.471306471306471,5.65567765567766
0.565,0.471269146979755,0.471306471306471,5.65567765567766
0.566,0.471268703737483,0.471306471306471,5.65567765567766
0.567,0.471268266962379,0.471306471306471,5.65567765567766
0.568,0.471267836560476,0.471306471306471,5.65567765567766
0.569,0.471267412439164,0.471306471306471,5.65567765567766
0.57,0.471266994507177,0.471306471306471,5.65567765567766
0.571,0.471266582674565,0.471306471306471,5.65567765567766
0.572,0.471266176852684,0.471306471306471,5.65567765567766
0.573,0.471265776954172,0.471306471306471,5.65567765567766
0.574,0.47126538289293,0.471306471306471,5.65567765567766
0.575,0.471264994584106,0.471306471306471,5.65567765567766
0.576,0.471264611944078,0.471306471306471,5.65567765567766
0.577,0.471264234890433,0.471306471306471,5.65567765567766
0.578,0.471263863341953,0.471306471306471,5.65567765567766
0.579,0.471263497218593,0.471306471306471,5.65567765567766
0.58,0.471263136441469,0.471306471306471,5.65567765567766
0.581,0.471262780932841,0.471306471306471,5.65567765567766
0.582,0.471262430616091,0.471306471306471,5.65567765567766
0.583,0.471262085415714,0.471306471306471,5.65567765567766
0.584,0.471261745257296,0.471306471306471,5.65567765567766
0.585,0.471261410067504,0.471306471306471,5.65567765567766
0.586,0.471261079774064,0.471306471306471,5.65567765567766
0.587,0.471260754305751,0.471306471306471,5.65567765567766
0.588,0.47126043359237,0.471306471306471,5.65567765567766
0.589,0.471260117564747,0.471306471306471,5.65567765567766
0.59,0.471259806154704,0.471306471306471,5.65567765567766
0.591,0.471259499295058,0.471306471306471,5.65567765567766
0.592,0.471259196919593,0.471306471306471,5.65567765567766
0.593,0.471258898963057,0.471306471306471,5.65567765567766
0.594,0.471258605361141,0.471306471306471,5.65567765567766
0.595,0.471258316050471,0.471306471306471,5.65567765567766
0.596,0.471258030968588,0.471306471306471,5.65567765567766
0.597,0.471257750053941,0.471306471306471,5.65567765567766
0.598,0.47125747324587,0.471306471306471,5.65567765567766
0.599,0.471257200484595,0.471306471306471,5.65567765567766
0.6,0.471256931711202,0.471306471306471,5.65567765567766
0.601,0.471256666867632,0.471306471306471,5.65567765567766
0.602,0.471256405896667,0.471306471306471,5.65567765567766
0.603,0.471256148741918,0.471306471306471,5.65567765567766
0.604,0.471255895347817,0.471306471306471,5.65567765567766
0.605,0.471255645659597,0.471306471306471,5.65567765567766
0.606,0.47125539962329,0.471306471306471,5.65567765567766
0.607,0.471255157185707,0.471306471306471,5.65567765567766
0.608,0.471254918294433,0.471306471306471,5.65567765567766
0.609,0.471254682897811,0.471306471306471,5.65567765567766
0.61,0.471254450944936,0.471306471306471,5.65567765567766
0.611,0.471254222385639,0.471306471306471,5.65567765567766
0.612,0.471253997170481,0.471306471306471,5.65567765567766
0.613,0.471253775250739,0.471306471306471,5.65567765567766
0.614,0.471253556578397,0.471306471306471,5.65567765567766
0.615,0.471253341106136,0.471306471306471,5.65567765567766
0.616,0.471253128787323,0.471306471306471,5.65567765567766
0.617,0.471252919576004,0.471306471306471,5.65567765567766
0.618,0.471252713426888,0.471306471306471,5.65567765567766
0.619,0.471252510295346,0.471306471306471,5.65567765567766
0.62,0.471252310137393,0.471306471306471,5.65567765567766
0.621,0.471252112909684,0.471306471306471,5.65567765567766
0.622,0.471251918569503,0.471306471306471,5.65567765567766
0.623,0.471251727074755,0.471306471306471,5.65567765567766
0.624,0.471251538383956,0.471306471306471,5.65567765567766
0.625,0.471251352456221,0.471306471306471,5.65567765567766
0.626,0.471251169251264,0.471306471306471,5.65567765567766
0.627,0.471250988729381,0.471306471306471,5.65567765567766
0.628,0.471250810851443,0.471306471306471,5.65567765567766
0.629,0.471250635578893,0.471306471306471,5.65567765567766
0.63,0.471250462873732,0.471306471306471,5.65567765567766
0.631,0.471250292698512,0.471306471306471,5.65567765567766
0.632,0.471250125016332,0.471306471306471,5.65567765567766
0.633,0.471249959790822,0.471306471306471,5.65567765567766
0.634,0.471249796986146,0.471306471306471,5.65567765567766
0.635,0.471249636566985,0.471306471306471,5.65567765567766
0.636,0.471249478498535,0.471306471306471,5.65567765567766
0.637,0.471249322746495,0.471306471306471,5.65567765567766
0.638,0.471249169277066,0.471306471306471,5.65567765567766
0.639,0.471249018056937,0.471306471306471,5.65567765567766
0.64,0.471248869053284,0.471306471306471,5.65567765567766
0.641,0.471248722233756,0.471306471306471,5.65567765567766
0.642,0.471248577566478,0.471306471306471,5.65567765567766
0.643,0.471248435020032,0.471306471306471,5.65567765567766
0.644,0.471248294563462,0.471306471306471,5.65567765567766
0.645,0.471248156166257,0.471306471306471,5.65567765567766
0.646,0.471248019798355,0.471306471306471,5.65567765567766
0.647,0.471247885430127,0.471306471306471,5.65567765567766
